"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf"
"v[333]",0.945649426187776,1.4698069018618,2.14505005560087,1.49309585841248,0.313393560144724,NA,0.00604463331948361,1.9,2688,0.065958961036598,1.00024235749937
"v[334]",0.669448688461014,1.21654002333874,1.84345474722634,1.24109775131041,0.30573648488194,NA,0.00432058635000513,1.4,5007,0.0162815924696265,1.00229800705914
"v[335]",0.23937931540366,0.540497953068411,0.916498383580217,0.558406466250001,0.181350020123915,NA,0.00274419194250647,1.5,4367,0.00326117699659067,1.00006759864722
"v[336]",0.206012766292282,0.43531917769842,0.709568065868756,0.44960948935538,0.132861375469943,NA,0.00223862836511744,1.7,3522,0.0243330773427662,1.00148405530759
"v[337]",1.33574111582837,1.89103962013953,2.54306423779736,1.91673941822077,0.31452239710385,NA,0.00779607570428706,2.5,1628,0.0845981083598973,1.00056855512872
"v[338]",0.088476354059126,0.47464172371224,1.04986717897804,0.518566921940195,0.266044712563944,NA,0.00411900102136898,1.5,4172,0.00441175155591671,1.00103652436467
"v[339]",0.615089765895133,1.07816365261464,1.69845882960051,1.10386761841708,0.28098375089697,NA,0.00541564925872224,1.9,2692,0.0517665928108384,1.00000003097975
"v[340]",0.104457374557514,0.366433312972353,0.693485382989004,0.385673991497199,0.160050390311452,NA,0.00252078354282044,1.6,4031,0.00864190400293542,1.00059223209143
"v[341]",0.26847356532735,0.629505621982544,1.09376276124895,0.650914982207998,0.221027127916755,NA,0.0030711418558388,1.4,5180,0.0271625023067483,1.00051341187342
"v[342]",1.12340707081522,1.68396432759535,2.35458017840026,1.70902480955407,0.320521267249558,NA,0.00604284738800708,1.9,2813,0.0547327365159502,1.00043247447078
"v[343]",0.153693920981764,0.471082181265857,0.87368067334587,0.497554387191864,0.192005240640257,NA,0.00273420871625019,1.4,4931,0.0176424608047971,1.00003709030303
"v[344]",1.17717702616436,1.64148292569566,2.17762410567933,1.65721219910489,0.259998292525509,NA,0.00757622929471506,2.9,1178,0.112967201165724,1.0005022498234
"v[345]",0.463083048507262,0.81699024144971,1.23588748639893,0.835967023828805,0.20429875488434,NA,0.0033429061484967,1.6,3735,0.0360542493368722,0.999910674771802
"v[346]",0.463248748914842,0.935767450208032,1.47764233442525,0.961452418190572,0.261491914460224,NA,0.0039587101073515,1.5,4363,0.0213599578659298,1.00138594292814
"v[347]",1.47863826670197,2.15857798543318,2.93822896739844,2.18231893790722,0.377807751209933,NA,0.00843997326543748,2.2,2004,0.0541218673834271,1.0001126823126
"v[348]",0.88897196959248,1.4302970230405,2.05814028490686,1.45154042465906,0.30448968473719,NA,0.00539031122276515,1.8,3191,0.0400910489397569,1.00020898506122
"v[349]",0.224652796004995,0.852410891085445,1.69650373562475,0.907858718929093,0.398430615766792,NA,0.00567226155732684,1.4,4934,0.0183085542045627,1.00014799900765
"v[350]",0.87974017883682,1.37967943178101,1.97512460950437,1.40190618194506,0.286690205290321,NA,0.00474604022983329,1.7,3649,0.0505472140667339,1.00010419832827
"v[351]",0.278536867709817,0.839486539361675,1.51427867950733,0.88104624733492,0.335146066585368,NA,0.00477753102689077,1.4,4921,-0.0140944588042374,1.00126235035156
"v[352]",0.0116663682129626,0.138216993654263,0.329838858559669,0.155086592389431,0.090026141305702,NA,0.00149181798430446,1.7,3642,0.0128655965992,0.999932771771202
"v[353]",1.15693976942432,1.75060466316473,2.44077252142347,1.77104924551184,0.334316832821992,NA,0.00577130837756735,1.7,3356,0.0347090260094624,1.00122935925921
"v[354]",1.32681854802321,1.86362726741615,2.43589030100903,1.88380829226725,0.285366863296278,NA,0.00741168009566693,2.6,1482,0.106681191403922,1.00064457784201
"v[355]",1.11527508606136,1.73327370291331,2.4646299383451,1.75872040668871,0.351999907349217,NA,0.00740210092582965,2.1,2261,0.051560412610777,1.00001357455676
"v[356]",0.650597384488817,1.04760082407223,1.46779288395277,1.06145914573245,0.212831982566324,NA,0.00483881426766872,2.3,1935,0.069088702346849,1.00019055218484
"v[357]",0.223510262942977,0.583482617994477,1.0454747779852,0.608351483316635,0.217415747293911,NA,0.00314546849477207,1.4,4778,0.0187264108299044,1.00053386500564
"v[358]",0.916596857701353,1.50502099659559,2.23170442705105,1.53154423486784,0.344431566531197,NA,0.00563071099609456,1.6,3742,0.0410748296643811,1.00050239277017
"v[359]",0.578369841982566,1.42693297437226,2.48827590085618,1.48408580575622,0.511121084985379,NA,0.00698856864636879,1.4,5349,0.0202716689294513,1.00102835555138
"v[360]",0.328573379102617,0.680567919211875,1.12178304146555,0.702780206381378,0.207843628549051,NA,0.00287371649246356,1.4,5231,0.0136093856059431,1.00045445935449
"v[361]",0.191491180041927,0.54400552191249,0.95808300294395,0.568733975470159,0.204762032498062,NA,0.00299640955712249,1.5,4670,0.0278355751737002,1.00068394986088
"v[362]",0.144547037796404,0.463244049997309,0.896534560009887,0.490074210064312,0.201157350376799,NA,0.0029720679675296,1.5,4581,0.00134544984191939,0.999921562916611
"v[363]",0.460425429484059,1.00626970257772,1.71569075119212,1.04203189826201,0.33323093274714,NA,0.00448681670467263,1.3,5516,0.00768570040700672,0.99994503012053
"v[364]",0.00341877480466966,0.350927984442231,1.01899214463851,0.424888966201236,0.306987168622864,NA,0.00521909642697401,1.7,3460,-0.00557566301451787,1.00120357834462
"v[365]",0.30916528107847,0.663684733019303,1.10809014370802,0.686504423308823,0.211681326740191,NA,0.00313488001835754,1.5,4560,0.0138663401076812,1.00022229962726
"v[366]",1.16560191373905,1.85285722652871,2.62102493776374,1.8805077415427,0.381713285807736,NA,0.00692969387636214,1.8,3034,0.0284920276899309,0.999986795741489
"v[367]",0.192046987491165,0.494165744364601,0.891931003402365,0.517846779772662,0.186123780766194,NA,0.00275687473445663,1.5,4558,0.0243218511604959,1.00079747092526
"v[368]",0.205916449152585,0.555393760055416,0.992321422714144,0.579185841339304,0.208038010081035,NA,0.00299660265632419,1.4,4820,0.0133824673670993,1.00067906499642
"v[369]",1.02312862668875,1.66689711628091,2.42472351914551,1.6921259023208,0.36727460200234,NA,0.00556059796523825,1.5,4363,0.0435928500953574,1.00053293806529
"v[370]",0.0457648698825931,0.262935503372355,0.56658159251237,0.284661019578546,0.143096375482923,NA,0.00234205033317627,1.6,3733,0.0247512896846117,1.00099505726717
"v[371]",0.746700054569561,1.29429574061228,1.98009058334865,1.32321788317997,0.320786568131081,NA,0.00573708298125035,1.8,3126,0.0501820362326498,1.00028991900141
"v[372]",0.29717261864428,0.702697358996713,1.18657456733215,0.726959866790745,0.233913367283717,NA,0.00336067279900025,1.4,4845,0.00718451558765705,1.00030430518853
"v[373]",0.409250887407154,0.847371299587344,1.37244128447875,0.872922989296858,0.253306092765857,NA,0.00384952514049316,1.5,4330,0.0264585608700101,1.00034334157283
"v[374]",0.00372281474699049,0.457642363080482,1.37370848148431,0.558762665161821,0.410853500143679,NA,0.00735319854808194,1.8,3122,0.0214330284611478,1.0009657204476
"v[375]",0.680864848389493,1.11012066102057,1.58914772657034,1.1268717924609,0.234397751407679,NA,0.00482636731515254,2.1,2359,0.046001756317456,1.00026842616812
"v[376]",0.703792989604236,1.10282130326453,1.61990186569561,1.12189300851066,0.238012518039384,NA,0.00456347253813752,1.9,2720,0.0564592354248539,1.00002647159122
"v[377]",0.510498676724205,1.04678374539943,1.66387948697984,1.07701599636807,0.300904832753155,NA,0.00504517103310729,1.7,3557,0.0281810668799964,1.00016565070868
"v[378]",1.03879331630082,2.15181865876526,3.49561662374756,2.22304930958297,0.650620141902482,NA,0.00953209731919096,1.5,4659,-0.0053275002817733,1.00192052366168
"v[379]",0.266703486498649,0.572342597442573,0.95137498788228,0.590162195871785,0.180412988472355,NA,0.00254255118732784,1.4,5035,0.0154397572549628,1.00017730749041
"v[380]",1.18038443879114,1.87313213464122,2.67719963289208,1.90191777814535,0.385915208774038,NA,0.00627474323446137,1.6,3783,0.0214955817201352,1.00021162735355
"v[381]",0.982650810416762,1.59479572315805,2.27112468668435,1.62033903636954,0.334691158514521,NA,0.00619916177346418,1.9,2915,0.0400237679754951,0.99995972751414
"v[382]",1.14277077367879,1.75734329694539,2.36393894622076,1.77120310289053,0.314313003816969,NA,0.00672183592130841,2.1,2186,0.0546611450433454,1.00213019263614
"v[383]",0.453273274746467,0.919530051857711,1.48826721125527,0.944640600041215,0.268718419974122,NA,0.00398189656577556,1.5,4554,0.0147719703073677,1.00140711583861
"v[384]",0.076837562525743,0.336202358858605,0.680362584865334,0.363403871628658,0.166840118994654,NA,0.00253258190123165,1.5,4340,0.0123682606318098,1.00041059719023
"v[385]",0.352214871732858,0.761588303886603,1.25862388164946,0.784975946947611,0.237077609442562,NA,0.00333767490278167,1.4,5045,0.00259401343073107,1.00059684204757
"v[386]",1.13816046606387,1.79449710635795,2.57243322847762,1.82367062132844,0.374270667235623,NA,0.0065391607909689,1.7,3276,0.0445450170026531,1.0000803868228
"v[387]",0.471834281603221,0.917279825244639,1.43139033004453,0.939871043203549,0.249441227673105,NA,0.00389368527713083,1.6,4104,0.0344616488976278,0.999985824406441
"v[388]",0.0602141887922545,0.378519817262514,0.838149924109587,0.415398622395824,0.21568328736398,NA,0.0033954779110973,1.6,4035,-0.00455721904164112,1.00016297304617
"v[389]",0.308412464566848,0.589676553562549,0.956351130727385,0.604109095496075,0.171098620405445,NA,0.00269432739588274,1.6,4033,0.021477771767534,1.00012298273361
"v[390]",0.579659700461839,1.03973577477629,1.58128943293589,1.06165087926971,0.260919024880232,NA,0.00393578301733641,1.5,4395,0.0376622711321713,1.0002601326151
"v[391]",0.705442015296174,1.15148564309788,1.65380583318224,1.16867055089666,0.246790432437925,NA,0.0052499970746595,2.1,2210,0.0612475490693584,1.00084424740452
"v[392]",0.241537732987019,0.631021682827888,1.08510920922355,0.657166746896018,0.226557273875383,NA,0.00378785133232743,1.7,3577,0.0330878165470365,1.00038020852914
"v[393]",0.363558949004638,0.678914432383511,1.09407766002142,0.69897221437392,0.191654383293458,NA,0.0027689888827589,1.4,4791,0.028878175897232,1.0005709086041
"v[394]",0.393943403836308,0.694292447838352,1.056124692088,0.709635621756602,0.172564046308718,NA,0.003017145835244,1.7,3271,0.0497192707333703,1.00095727127584
"v[395]",0.678048477946005,1.19137505569882,1.82324369028272,1.2171868120213,0.301123015895826,NA,0.00461802646943552,1.5,4252,0.00968067943782609,1.00017938010449
"v[396]",0.569841033076645,1.11776152193315,1.71194918966168,1.14655641302822,0.298552190863157,NA,0.00421543004173989,1.4,5016,0.0177442795976264,1.00037107506806
"v[397]",0.336379723190663,0.737797669949673,1.26311093533243,0.766337894556306,0.244891019753181,NA,0.0036028994055784,1.5,4620,0.0154519122788386,1.00141051026351
"v[398]",0.198757809791642,0.555952885972237,0.996674424890142,0.582617451721799,0.213553979884245,NA,0.00301192118979175,1.4,5027,0.0225064252937026,1.00110233908044
"v[399]",0.796285121447029,1.35606746132565,2.05996223908334,1.38307203019733,0.326650403284593,NA,0.00547171916275293,1.7,3564,0.0331673591934305,1.00180441905192
"v[400]",1.28551331189234,1.98302599518999,2.79561227996445,2.00928248765029,0.393785091722336,NA,0.00871788579310889,2.2,2040,0.0766200482679459,1.00003767661944
"ll.e[1]",-10.572531814178,-8.90369716693185,-8.64419723992324,-9.16762245959239,0.701500238786587,NA,0.0110460019776488,1.6,4033,0.000563040614532573,1.0000576696471
"ll.e[2]",-1.38490164110567,0.083185346431444,0.301407551755961,-0.1519681025421,0.609755003762632,NA,0.0096695631667415,1.6,3976,0.0121508262843377,1.00005878810834
"ll.e[3]",-2.71581182806043,-1.24803733172435,-1.01237664338288,-1.47641553063427,0.603308116542052,NA,0.0103566177945506,1.7,3393,-0.00333756961970065,1.00280857576306
"ll.e[4]",-8.25899202233379,-6.69572169803566,-6.43103480307346,-6.94626531932322,0.64774223979967,NA,0.0100564429477751,1.6,4149,0.013143467101935,1.00312414144956
"ll.e[5]",-3.39293610129982,-1.8000108369041,-1.47121429568136,-2.05027188613786,0.666982850040948,NA,0.0101707122546617,1.5,4301,0.0358358725533066,1.00425521712764
"ll.e[6]",25.55381482739,27.2424189114196,27.5415986759486,26.9702907251819,0.708199388146909,NA,0.0105980751208377,1.5,4465,-0.00942778364942396,1.00067912522151
"ll.e[7]",-6.70333194106931,-4.80113746573385,-4.53328656907868,-5.10080567109287,0.765677742892614,NA,0.0122466354768453,1.6,3909,0.00700429914738171,1.00208577852277
"ll.e[8]",29.3984344652282,31.0714170915478,31.3378033680739,30.8004927732808,0.697741107086009,NA,0.0106082722069585,1.5,4326,-0.0176521526086093,1.00019843300721
"ll.e[9]",1.29363546894863,2.94153231732789,3.22202633879078,2.67859008696642,0.680544756203537,NA,0.0102918249221857,1.5,4372,0.0181834086709792,1.00149106214349
"ll.e[10]",-10.0153309570886,-8.24943430235491,-7.99357596592132,-8.5244756746896,0.717206911160382,NA,0.0107408307823392,1.5,4459,-0.0114399331114257,1.00016405700617
"ll.e[11]",8.32525515288635,9.93857435001453,10.1957138220182,9.6801940725151,0.667131344628884,NA,0.0104822824684702,1.6,4051,0.00885612223053167,1.00107429544119
"ll.e[12]",-9.25745096832411,-7.60982020786934,-7.32098681888004,-7.87536732005006,0.705930940767503,NA,0.0109093567750564,1.5,4187,0.0137747511627997,1.00136947728686
"ll.e[13]",101.085913378602,102.920337461446,103.269333633913,102.63083405059,0.747222909294062,NA,0.0105684868890928,1.4,4999,0.0111333551328833,1.00022204919603
"ll.e[14]",66.8347507219709,68.8683777086025,69.1981002220499,68.5438318533124,0.835991029169371,NA,0.0106239343366968,1.3,6192,0.0158173038082229,1.0000077454819
"ll.e[15]",0.231467282199367,1.61536617545269,1.80265390919115,1.39647753927694,0.561635873931012,NA,0.00826813029138831,1.5,4614,-0.00712846371816649,1.00006573149777
"ll.e[16]",-7.65172802164576,-5.40767774660543,-4.97072331745449,-5.75998459346835,0.952551285595585,NA,0.0169637534641893,1.8,3153,0.0198581760275119,1.00100154973959
"ll.e[17]",36.2559212788692,37.9555994320413,38.1784139584968,37.6844714211893,0.680323536630894,NA,0.00970307026540666,1.4,4916,0.00233168105417591,1.00264110067201
"ll.e[18]",1.12446495155308,2.72492321909724,2.99553729224342,2.46999313837829,0.650733749128116,NA,0.0101905658130935,1.6,4078,0.000548822943032528,1.00294150869888
"ll.e[19]",-9.46074810139004,-7.66528356604338,-7.35468426984692,-7.95355433790837,0.729607460400319,NA,0.0118925259955303,1.6,3764,0.00380065245620105,1.00127153068945
"ll.e[20]",8.01834466823987,9.6542379540307,10.0179465978966,9.39917275936087,0.689903974684534,NA,0.0102331036574286,1.5,4545,0.0055230307017757,1.00133648437882
"ll.e[21]",-7.39309429621923,-5.79197026748234,-5.56735627807992,-6.04828679562401,0.656698333742923,NA,0.0103421599537294,1.6,4032,0.00233557757650837,1.00003837410546
"ll.e[22]",-6.51817705529972,-3.97592379080399,-3.37200786376744,-4.33453164970787,1.06887423661877,NA,0.0176625411074504,1.7,3662,0.00655871559005999,1.0017776449886
"ll.e[23]",22.7827110242467,24.4366281937976,24.6695223877692,24.1686275719094,0.698719937820092,NA,0.00968480862336478,1.4,5205,0.00219563390944796,0.999995964005157
"ll.e[24]",7.71709450708691,9.40031448903393,9.76660394015442,9.14046020545944,0.696792000380229,NA,0.0110018576321445,1.6,4011,-0.0169074000935798,1.00005751635021
"ll.e[25]",-9.32966373277067,-7.40040847800184,-7.10953307070824,-7.70566761696003,0.782678273930165,NA,0.0129835015256918,1.7,3634,0.0133443014981061,1.0064569126362
"ll.e[26]",-3.0829159647118,-1.04323181020791,-0.026085821654839,-1.26711120231888,0.925479301559243,NA,0.0174978276972171,1.9,2797,0.00454535106232063,1.00057288942869
"ll.e[27]",123.762547613506,125.650415930345,126.026980335694,125.361028820021,0.781121710751006,NA,0.0116059070343179,1.5,4530,0.00679895567939269,1.00032955597322
"ll.e[28]",16.1784456229371,17.8544994213219,18.0997886277265,17.5844385893183,0.685643406431363,NA,0.0100446855133534,1.5,4659,-0.0118687325162912,1.00138302720509
"ll.e[29]",68.8396115342083,71.2860019738231,71.7120637252324,70.8988682633162,1.03452593941012,NA,0.0137341286372459,1.3,5674,-0.00377065460389529,1.00242722033618
"ll.e[30]",48.3327619906497,50.0855761573365,50.3590871892458,49.8023800943835,0.734074135874843,NA,0.010388503745148,1.4,4993,0.0260651769830525,1.00474814407494
"ll.e[31]",-4.68341108200821,-3.16138722530485,-2.93966931056231,-3.40309551626897,0.643325260190665,NA,0.0100476633472928,1.6,4100,0.0105230479431215,1.00590041869058
"ll.e[32]",18.3793789219403,20.0211702297115,20.286299415938,19.7691536212651,0.668428805439951,NA,0.0104798731143466,1.6,4068,0.00255581547671642,1.00074412121185
"ll.e[33]",9.04389192248655,10.5807443396634,10.8042384730441,10.3331726689773,0.64683592616714,NA,0.00918983071060185,1.4,4954,0.00539639046000512,0.999902188454142
"ll.e[34]",-7.34161075543713,-5.75651141805621,-5.53367056472293,-6.01102818089358,0.656655857160899,NA,0.00986377528563474,1.5,4432,0.00766909885455254,1.00754479632435
"ll.e[35]",-1.96397998019674,-0.345639109407925,-0.105844786754636,-0.597997262605714,0.651437033093911,NA,0.00980608208113376,1.5,4413,-0.00380400025043489,1.00011226026086
"ll.e[36]",11.9310224763938,13.5630187068992,13.7997204125501,13.305310441837,0.652104183157187,NA,0.00964395671401972,1.5,4572,0.00429451904176701,1.00039477778572
"ll.e[37]",54.1713926073529,55.8822261851591,56.2176536998363,55.6127758649498,0.703489842539795,NA,0.0102773752102173,1.5,4685,-0.00661057523114698,1.00651408127546
"ll.e[38]",44.0876093292614,45.8527315207446,46.1253090244382,45.5771511310997,0.702946654047131,NA,0.0100874329773652,1.4,4856,0.00710939404019924,1.00074770906994
"ll.e[39]",-7.38064744394227,-5.09690734421249,-4.70373922852858,-5.44704899937664,0.921478452605677,NA,0.0157804162369258,1.7,3410,-0.018197745906474,1.00009667371519
"ll.e[40]",-3.96006998841817,-2.05488887284854,-1.70688587266187,-2.34342398487246,0.786180529973417,NA,0.0134436574230502,1.7,3420,0.000121856033040366,1.00050699959306
"ll.e[41]",-7.98208536667218,-6.36943969081765,-6.14356456831634,-6.62611589068616,0.653557361471486,NA,0.00988482264971672,1.5,4371,0.00202565276772983,1.00106942561454
"ll.e[42]",-9.01832109832888,-7.30679523575042,-7.06498875375345,-7.59359142289651,0.736539515921556,NA,0.0120324739467162,1.6,3747,0.0158034127464927,1.00127060268015
"ll.e[43]",-3.28489701453225,-1.83978580057646,-1.65071177383014,-2.07418645982897,0.59359364528142,NA,0.00894097764451492,1.5,4408,-0.00617670337801928,1.00323889689264
"ll.e[44]",3.03324598080491,4.54930655133764,4.76176068696531,4.3122774551986,0.618614121474704,NA,0.00851914339601136,1.4,5273,-0.00205095361386519,1.0024469985152
"ll.e[45]",-6.64205233234841,-4.76050208779261,-4.4811321368058,-5.07049486450637,0.80031706973166,NA,0.0152487164719825,1.9,2755,0.029419309805693,1.00352896628154
"ll.e[46]",10.1044248218599,11.7130840618999,11.9634364279509,11.4516732848911,0.681454993089256,NA,0.0106455831556609,1.6,4098,0.00624777035903667,1.00072195111209
"ll.e[47]",18.4631979457652,20.0504076696914,20.3180546363577,19.7973575158688,0.663163624914358,NA,0.00964712564921284,1.5,4725,-0.00857821116737703,1.0035569022462
"ll.e[48]",-10.7899873382042,-9.09993081749978,-8.85968245299557,-9.37164631189052,0.702390043576097,NA,0.0107052721492326,1.5,4305,-0.00371929415214748,1.00083634187107
"ll.e[49]",-0.984427757123216,0.387810500708935,0.569584055240531,0.160646527318855,0.576889058336333,NA,0.00887671142039178,1.5,4224,0.0027854070619833,1.00047625253153
"ll.e[50]",-4.88267926551409,-3.2840789561903,-3.03363022302502,-3.54645316429932,0.683017163303956,NA,0.0108560862351846,1.6,3958,-0.00485673318080793,1.00090787113625
"ll.e[51]",6.80636492562558,8.30783121201662,8.53338434235822,8.0608392050405,0.64571239336313,NA,0.0094203280173448,1.5,4698,-0.0176095270506638,1.00155859729187
"ll.e[52]",47.1314636027674,48.8372369257121,49.125436197185,48.5666183744437,0.720528290026249,NA,0.0107730756312265,1.5,4473,-0.0121962833999816,1.0000654907567
"ll.e[53]",-0.972091573945356,0.397846881686892,0.62702300625506,0.172326803901138,0.576479899863055,NA,0.00849489576215576,1.5,4605,-0.0163697930949863,1.00076059812644
"ll.e[54]",62.5217771378513,64.2676279823928,64.5784623971407,63.9941343469068,0.727991013089017,NA,0.0108007328345064,1.5,4543,-0.015084389434153,1.00252832497285
"ll.e[55]",-6.20872550886276,-3.6636346081698,-3.06493840809643,-4.01562765619055,1.05734229565566,NA,0.0181498724943797,1.7,3394,-0.00868478373397685,1.00049106838348
"ll.e[56]",0.0334074189412916,1.63056631472409,1.91429695343605,1.37099648148738,0.679478575413932,NA,0.0106814523329337,1.6,4047,-0.00176009950861434,1.00065849745275
"ll.e[57]",14.4499477996207,16.0578368392366,16.3397993874114,15.7971031290538,0.682622975055872,NA,0.00978301647430347,1.4,4869,0.00105417527972617,1.00084818482733
"ll.e[58]",120.798682455946,122.595345052682,122.899410790723,122.306891004372,0.749170401764816,NA,0.0103913299450885,1.4,5198,-0.00867022414323807,0.999988473931545
"ll.e[59]",-10.3957204512934,-8.53835278048261,-8.24029425926789,-8.83736153686888,0.765540204307475,NA,0.0118468366088235,1.5,4176,0.0031238094758534,1.00105630243627
"ll.e[60]",81.0613313876819,82.833958775267,83.2242733387276,82.5574161927911,0.734562947740635,NA,0.0103615633535115,1.4,5026,-0.000858438644266052,1.00026456476351
"ll.e[61]",45.9936984613985,47.6544965095856,47.9298035682793,47.3934741746066,0.695001414620835,NA,0.0105241750082518,1.5,4361,-0.0173241905483436,1.0006043767863
"ll.e[62]",-2.77973669382518,-1.45737686015602,-1.26644781962781,-1.66585548773137,0.55352216759387,NA,0.00874094935564932,1.6,4010,0.00985629211654081,1.00418497545539
"ll.e[63]",-0.329619076246936,1.376676569321,1.62435436935763,1.10388856837917,0.694374234082351,NA,0.0105406838223252,1.5,4340,0.00639335690976187,0.999946407718316
"ll.e[64]",12.374786606034,13.9336500545741,14.3151408602624,13.6962110018343,0.663659365234114,NA,0.00997353370964606,1.5,4428,0.00679559125460699,1.0005229569061
"ll.e[65]",0.908690984344126,2.53086546613189,2.79384386525936,2.27922345765023,0.646614311870795,NA,0.00975296002674376,1.5,4396,0.0137537997739424,1.00029683445925
"ll.e[66]",0.573939967152256,2.18060994239035,2.41562276385118,1.92155870194242,0.684751799146699,NA,0.0110451909459418,1.6,3843,-0.00727736619613336,1.00039421381226
"ll.e[67]",44.6605815626662,46.4327654399593,46.6862347304167,46.1482581616329,0.752453573561882,NA,0.0108054736171943,1.4,4849,0.0144096710012351,1.00148504515632
"ll.e[68]",-8.94645072081024,-6.79900384004771,-6.44710307064097,-7.13837590208024,0.892380532754928,NA,0.0148288091143954,1.7,3621,0.0013622451405855,1.00009621523108
"ll.e[69]",-9.67250753264588,-7.82393361660271,-7.53965229206139,-8.12621952489113,0.764545441527772,NA,0.0122238676695276,1.6,3912,0.0051914451878275,1.00073370545495
"ll.e[70]",0.869408337000308,2.46571700804618,2.70499103741972,2.20681259189029,0.681539999708607,NA,0.0108584349910261,1.6,3940,0.000731342687638041,0.999965011810826
"ll.e[71]",98.2530593094344,100.080831432885,100.388531217065,99.7927570549099,0.754138269602674,NA,0.01076870845783,1.4,4904,-0.00443506954107956,1.00439732907805
"ll.e[72]",-0.931187488252154,0.137089687195898,0.282091017762478,-0.0375237903654398,0.452409601866721,NA,0.00669399730066316,1.5,4568,0.0103011295794328,1.00017076287776
"ll.e[73]",39.0423438815937,40.7580466089004,41.0060967522658,40.4923614010724,0.698113768343854,NA,0.00994209650516629,1.4,4931,-0.0124988618509081,1.01126820979555
"ll.e[74]",80.2081320145926,81.9810485784336,82.224809331147,81.6960410374646,0.753296702984178,NA,0.0107824974580464,1.4,4881,0.00315788674858804,1.00131804290248
"ll.e[75]",39.4735373204337,41.1358605032672,41.5048494156368,40.8708031801878,0.707696717822912,NA,0.00998472532533495,1.4,5024,0.000609942683419389,1.00164186084148
"ll.e[76]",-0.489090045248365,1.11840329905696,1.34523356523503,0.860862477386354,0.655341904527209,NA,0.00993280124556603,1.5,4353,-0.00273725428820068,0.999904617848574
"ll.e[77]",-0.454169886204959,1.1769756544079,1.51609135974864,0.93037507240277,0.663415698057052,NA,0.0099630492939035,1.5,4434,0.00817156767800629,1.00289763208182
"ll.e[78]",5.38808867365167,6.99864179186678,7.21694345999544,6.73998188223175,0.675913392825918,NA,0.010433148150799,1.5,4197,0.0193257849909653,1.00254491438138
"ll.e[79]",-6.77624566767095,-5.00619660818579,-4.75343262883345,-5.28917431094568,0.712535200909741,NA,0.0116176239814043,1.6,3762,-0.00264175817533411,1.00025136966235
"ll.e[80]",-9.80813019901514,-8.07687904961522,-7.83728172326123,-8.36189709589616,0.748870016148934,NA,0.0124334393290369,1.7,3628,-0.014343564322073,1.00075079614843
"ll.e[81]",-10.8410838805409,-9.13300175997889,-8.89370882737531,-9.41458122995712,0.713841198157023,NA,0.0113658949759781,1.6,3945,0.0133886506772652,1.00394588082543
"ll.e[82]",1.29038128410303,2.89613898935464,3.17187455338426,2.64315637410634,0.65394584709949,NA,0.0096018403727775,1.5,4638,-0.00125277225052971,1.0015769060122
"ll.e[83]",7.95990136968977,9.55144434807405,9.76983524643309,9.29266094640414,0.675606670613156,NA,0.0104178909328758,1.5,4206,0.00436768803880647,1.00111505511478
"ll.e[84]",12.0848224336794,13.7331274552538,14.118237202014,13.473671836247,0.677718320625298,NA,0.0100261309980208,1.5,4569,0.0149113820061049,1.00014953790754
"ll.e[85]",-9.77092949200887,-7.90481041127735,-7.61161099634016,-8.20327450062986,0.749672089590444,NA,0.011187177091707,1.5,4491,0.00336505569073236,1.00055372000113
"ll.e[86]",5.89505659734682,7.49528917792083,7.71590241539221,7.2422917320763,0.644331928266463,NA,0.00849819137539922,1.3,5749,-0.00793889419818947,1.000149192292
"ll.e[87]",49.3578813629086,51.0409242268491,51.2893506275726,50.7706264356969,0.706611018434099,NA,0.0101854509283321,1.4,4813,0.00798148536083852,1.00428164163169
"ll.e[88]",15.2680466918972,17.1446194263367,17.4302657907934,16.8467227460102,0.783768769149167,NA,0.0105152375043589,1.3,5556,-0.00614064103360476,1.00010432650395
"ll.e[89]",-1.6070132183428,0.0426473758108335,0.328160963918315,-0.222964816107456,0.700947053970491,NA,0.0108298143404703,1.5,4189,-0.00246694276098443,1.00119647501025
"ll.e[90]",12.5151074522849,14.2269875517108,14.4976136981368,13.9561397791569,0.710542005049046,NA,0.00953620980010094,1.3,5552,-0.00944898228385521,0.999915775746793
"ll.e[91]",-2.63074122987106,-1.04112614806585,-0.806751366297076,-1.28729832372777,0.639668579543373,NA,0.00988834987072403,1.5,4185,0.00674963054040252,1.00048669730089
"ll.e[92]",8.01819456854658,9.62574837217351,9.84244099147052,9.36929850441787,0.687442834530009,NA,0.0100314268877726,1.5,4696,0.00058423835848066,1.00130386603151
"ll.e[93]",32.0533866243347,33.7132256015137,34.0416094245962,33.4509341988446,0.693205475808178,NA,0.0101256197298739,1.5,4687,-0.00385679924930208,1.00434820256296
"ll.e[94]",-10.6300372507127,-8.87554692293405,-8.60929877100474,-9.15670198836807,0.748012612852113,NA,0.0114664584484074,1.5,4256,-0.017337850201297,1.00214781946401
"ll.e[95]",5.60101811403873,7.12472953935229,7.35742894749921,6.8792031757583,0.622330055751698,NA,0.00835479371477778,1.3,5548,0.00749485154246753,1.0009627298833
"ll.e[96]",13.5805548400308,15.1759439756526,15.3939869811418,14.9213898613302,0.666619530418573,NA,0.00991417379802987,1.5,4521,-0.00261633474420212,1.0006388636216
