"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.20","psrf"
"ll.e[157]",-5.27480369988375,-3.05920536862572,-2.5128375248868,-3.37750091812467,0.932791781394959,NA,0.0117672698611307,1.3,6284,-0.00790657776295994,1.00163863376981
"ll.e[158]",-3.84324796659075,-2.21665990651178,-1.99974825165668,-2.47468707031906,0.666985304330837,NA,0.00784076836886196,1.2,7236,0.00268740054009464,0.999982607724593
"ll.e[159]",-5.5451744490344,-4.01455933133858,-3.78766525528828,-4.26502671558604,0.638242230306609,NA,0.00760014531426364,1.2,7052,-0.00272952309575133,0.999992351593285
"ll.e[160]",-1.75558703009088,-0.143315169040136,0.256307992771835,-0.391355766967079,0.679478886226634,NA,0.00806504274222157,1.2,7098,-0.00768925304173692,1.00083056108461
"ll.e[161]",-4.61301497584172,-2.88759611667987,-2.22020979714453,-3.11310996403576,0.74005675081751,NA,0.017512041909091,2.4,1786,0.0584922460580057,1.00465586239786
"ll.e[162]",-11.2879573927128,-9.81126296120082,-9.24025636251224,-10.0015025874487,0.625531699871517,NA,0.0128045245226499,2,2387,0.0447149432035212,1.00232104917614
"ll.e[163]",-2.94870619225126,-1.42677115957008,-0.732381378570209,-1.5949693763631,0.655023398793122,NA,0.0164366120666992,2.5,1588,0.0878569086300757,1.00770910101488
"ll.e[164]",-7.25538490120156,-5.51177639973519,-5.15937240230599,-5.77413270805326,0.698056130886733,NA,0.0101946772690937,1.5,4688,0.0131292245228369,1.00215111264834
"ll.e[165]",-7.67486018532599,-6.08966434006971,-5.6054076104745,-6.31348813266884,0.66606439643053,NA,0.0092484952721169,1.4,5187,0.0298144712203668,1.00120159145184
"ll.e[166]",9.89200107182274,11.6859198041647,12.0463022140574,11.4022620710221,0.742897347259839,NA,0.00831320398086975,1.1,7986,0.00463289110587661,1.00045337573615
"ll.e[167]",-7.86424015900033,-5.96031339334139,-5.66219168233888,-6.26979343328171,0.789530668149579,NA,0.0095779331418126,1.2,6795,-0.00707881535021179,1.00408821676418
"ll.e[168]",-7.1482286101342,-5.6170768817938,-5.40594676594985,-5.86163356174183,0.640082214139045,NA,0.00739405092306295,1.2,7494,-0.00366949789246552,0.999936124298944
"ll.e[169]",-4.96299994465245,-3.33600305276877,-2.59665640987436,-3.53090333879846,0.71834843897495,NA,0.0193706266815834,2.7,1375,0.0703358984260135,1.0033205512094
"ll.e[170]",8.74349402167893,10.2993749779534,10.5511257575819,10.0581365388394,0.660828249454915,NA,0.00736807295740559,1.1,8044,-0.0195245631358784,1.0016031111202
"ll.e[171]",-7.43329313478531,-6.01879504411045,-5.77849609502684,-6.24316283247107,0.583316710127666,NA,0.00704273430158589,1.2,6860,0.00563214285156478,1.00085206525097
"ll.e[172]",1.57822894312488,3.22096530126283,3.50556531144923,2.95919127536421,0.697677537311806,NA,0.00767575688738784,1.1,8262,-0.0085219616674275,1.00370052898877
"ll.e[173]",-8.81245102135163,-7.32729323484287,-7.07269002357165,-7.57047897988536,0.634336053979264,NA,0.00779476329958532,1.2,6623,0.00572327124301846,1.00157144994247
"ll.e[174]",56.8760418583709,59.4516157761323,60.2262315295054,59.0764184526992,1.08827328440303,NA,0.0143310381928233,1.3,5767,0.00101164768093764,1.00051210888432
"ll.e[175]",-5.5245174823138,-3.96140775627972,-3.74108971055493,-4.21014381040804,0.654048334408679,NA,0.0076965647925759,1.2,7221,-0.0121763556741797,1.00005280138733
"ll.e[176]",-9.03343466843425,-7.54909844604481,-7.24039276766495,-7.7794365300579,0.617173738076639,NA,0.00750798618746642,1.2,6757,-0.00379775369760093,1.00233539648685
"ll.e[177]",10.4783941994539,12.4081086010874,12.6995691791928,12.0937458608223,0.806713813198256,NA,0.00855633814017979,1.1,8889,-0.010423450701798,1.00087295472551
"ll.e[178]",-6.99753375922092,-5.37050058874611,-5.0271709118716,-5.62906640039966,0.688212738597812,NA,0.00901917550257267,1.3,5823,0.0152349212378079,1.002407159884
"ll.e[179]",18.9807900327536,21.1052115419291,21.7833643644046,20.8165476002805,0.865447171952038,NA,0.0124164417603757,1.4,4858,0.0307304689467581,1.00137566084444
"ll.e[180]",-7.62639468672151,-6.19663734010106,-5.95438115836687,-6.4235292540185,0.59256748451222,NA,0.00689326450618465,1.2,7390,0.000599593705111498,1.00444770169135
"ll.e[181]",-8.47663853112541,-7.01584159455692,-6.75178127114137,-7.24822511896785,0.609619990710193,NA,0.00736000862785101,1.2,6861,0.00572651901232957,1.00176932023223
"ll.e[182]",-8.30808032856137,-6.35506131940607,-5.98951424620744,-6.65779549903655,0.800121389235849,NA,0.0100697442444862,1.3,6314,0.00383254247232973,1.00106651905577
"ll.e[183]",-2.74548410867437,-1.17243370229611,-0.943101203983323,-1.4180938854318,0.645542394726507,NA,0.00713846633221849,1.1,8178,0.0142021226740706,0.999925501332293
"ll.e[184]",-4.22489280532368,-2.70422122745507,-2.45864225239191,-2.94235236369704,0.626327195294004,NA,0.00735117381984759,1.2,7259,0.0235070234261982,1.00128064000665
"ll.e[185]",-9.49055318779451,-7.77042671233604,-7.3980446252893,-8.03829171911149,0.712787997842132,NA,0.00903702413776303,1.3,6221,-0.0178345372035742,1.00079577371318
"ll.e[186]",-9.48380687005471,-7.85156200565854,-7.44794468008027,-8.10047359600693,0.677119655363441,NA,0.00902887904633004,1.3,5624,0.0072020216357918,1.00152718404344
"ll.e[187]",-2.75456176357176,-0.966956588894641,-0.0312756889267321,-1.15938414067357,0.806687265959876,NA,0.0103490922814354,1.3,6076,-0.0040027776008251,1.00057618076906
"ll.e[188]",-3.93960040826209,-2.01904046430927,-1.65497161827074,-2.30568349761964,0.776716659835918,NA,0.00948590820479717,1.2,6705,0.00594534322920741,1.00153841640433
"ll.e[189]",-9.20322560288879,-7.75614472153504,-7.32756480064506,-7.96780115080935,0.617463665084097,NA,0.00847959763360207,1.4,5302,0.023878739943609,1.00167117374707
"ll.e[190]",-2.08979460795478,-0.580499152016421,-0.337774470197959,-0.818150886418521,0.624169693418284,NA,0.00730470994873837,1.2,7301,-0.00745072262024823,1.00144236271824
"ll.e[191]",-6.30280736653997,-4.4001180081621,-4.06841479688581,-4.69338708602304,0.780750620006418,NA,0.00971357068653115,1.2,6461,0.00285646242501403,1.00151630795041
"ll.e[192]",-7.72126337621231,-5.96699235628891,-5.70901585978607,-6.23936217143212,0.706814056988534,NA,0.0088386322735212,1.3,6395,-0.00452561890313914,1.00287308208716
"ll.e[193]",-3.05898441815557,-1.50583431172637,-1.18195456407527,-1.7491557309155,0.655437382427581,NA,0.00750577250255587,1.1,7626,0.0072411308704769,1.00022913125367
"ll.e[194]",-2.41192529798715,-1.54317335578952,-1.38537552074085,-1.68112763578436,0.362561872932092,NA,0.00457911159318649,1.3,6269,0.00820286483334627,1.00078954038703
"ll.e[195]",-2.73025262986505,-1.43684884514681,-1.25379037968676,-1.64324353985669,0.538744666420242,NA,0.00679525429301994,1.3,6286,-0.000462621077910599,1.00029992259237
"ll.e[196]",-4.98077967741314,-3.44308838070988,-3.12098205070579,-3.68721728913478,0.642230864442122,NA,0.00736476505629868,1.1,7604,0.00305452749743311,1.0000307471032
